order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status,index,base_date,base_point,underlying_symbol
H00090.INDX,,0.0,上证流通全收益,,SZLTQSY,1.0,INDX,0000-00-00,2010-12-02,Active,67.0,2009-12-31,1000.0,
H00091.INDX,,0.0,沪财中小全收益,,HCZXQSY,1.0,INDX,0000-00-00,2011-04-06,Active,68.0,2004-12-31,1000.0,
H00092.INDX,,0.0,资源50全收益,,ZY50QSY,1.0,INDX,0000-00-00,2011-05-10,Active,69.0,2003-12-31,1000.0,
H00093.INDX,,0.0,180分层全收益,,180FCQSY,1.0,INDX,0000-00-00,2011-05-24,Active,70.0,2002-06-28,3299.06,
H00094.INDX,,0.0,上证上游全收益,,SZSYQSY,1.0,INDX,0000-00-00,2011-05-10,Active,71.0,2003-12-31,1000.0,
H00095.INDX,,0.0,上证中游全收益,,SZZYQSY,1.0,INDX,0000-00-00,2011-05-10,Active,72.0,2003-12-31,1000.0,
H00096.INDX,,0.0,上证下游全收益,,SZXYQSY,1.0,INDX,0000-00-00,2011-05-10,Active,73.0,2003-12-31,1000.0,
H00097.INDX,,0.0,高端装备全收益,,GDZBQSY,1.0,INDX,0000-00-00,2011-05-24,Active,74.0,2004-12-31,1000.0,
H00098.INDX,,0.0,上证F200全收益,,SZF200QSY,1.0,INDX,0000-00-00,2011-07-01,Active,75.0,2004-12-31,1000.0,
H00099.INDX,,0.0,上证F300全收益,,SZF300QSY,1.0,INDX,0000-00-00,2011-07-01,Active,76.0,2004-12-31,1000.0,
H00100.INDX,,0.0,上证F500全收益,,SZF500QSY,1.0,INDX,0000-00-00,2011-07-01,Active,77.0,2004-12-31,1000.0,
H00101.XSHG,"09:31-11:30,13:01-15:00",0.0,上证5年期信用债指数(净价),,5NXYJ,1.0,INDX,0000-00-00,2018-01-02,Active,,2012-12-31,100.0,
H00102.INDX,,0.0,沪投资品全收益,,HTZPQSY,1.0,INDX,0000-00-00,2011-06-13,Active,78.0,2003-12-31,1000.0,
H00103.INDX,,0.0,沪消费品全收益,,HXFPQSY,1.0,INDX,0000-00-00,2011-06-13,Active,79.0,2003-12-31,1000.0,
H00104.INDX,,0.0,380能源全收益,,380NYQSY,1.0,INDX,0000-00-00,2011-06-13,Active,80.0,2003-12-31,1000.0,
H00105.INDX,,0.0,380材料全收益,,380CLQSY,1.0,INDX,0000-00-00,2011-06-13,Active,81.0,2003-12-31,1000.0,
H00106.INDX,,0.0,380工业全收益,,380GYQSY,1.0,INDX,0000-00-00,2011-06-13,Active,82.0,2003-12-31,1000.0,
H00107.INDX,,0.0,380可选全收益,,380KXQSY,1.0,INDX,0000-00-00,2011-06-13,Active,83.0,2003-12-31,1000.0,
H00108.INDX,,0.0,380消费全收益,,380XFQSY,1.0,INDX,0000-00-00,2011-06-13,Active,84.0,2003-12-31,1000.0,
H00109.INDX,,0.0,380医药全收益,,380YYQSY,1.0,INDX,0000-00-00,2011-06-13,Active,85.0,2003-12-31,1000.0,
H00110.INDX,,0.0,380金融全收益,,380JRQSY,1.0,INDX,0000-00-00,2011-06-13,Active,86.0,2003-12-31,1000.0,
H00111.INDX,,0.0,380信息全收益,,380XXQSY,1.0,INDX,0000-00-00,2011-06-13,Active,87.0,2003-12-31,1000.0,
H00112.INDX,,0.0,380通信全收益,,380TXQSY,1.0,INDX,0000-00-00,2011-06-13,Active,88.0,2003-12-31,1000.0,
H00113.INDX,,0.0,380公用全收益,,380GYQSY,1.0,INDX,0000-00-00,2011-06-13,Active,89.0,2003-12-31,1000.0,
H00114.INDX,,0.0,持续产业全收益,,CXCYQSY,1.0,INDX,0000-00-00,2011-08-22,Active,90.0,2011-06-30,1000.0,
H00115.INDX,,0.0,380等权全收益,,380DQQSY,1.0,INDX,0000-00-00,2011-08-12,Active,91.0,2003-12-31,1000.0,
H00116.XSHG,"09:31-11:30,13:01-15:00",0.0,上证信用债100指数(净价),,XY100J,1.0,INDX,0000-00-00,2018-01-02,Active,,2012-12-31,100.0,
H00117.INDX,,0.0,380成长全收益,,380CZQSY,1.0,INDX,0000-00-00,2011-10-18,Active,92.0,2003-12-31,1000.0,
H00118.INDX,,0.0,380价值全收益,,380JZQSY,1.0,INDX,0000-00-00,2011-10-18,Active,93.0,2003-12-31,1000.0,
H00119.INDX,,0.0,380R成长全收益,,380RCZQSY,1.0,INDX,0000-00-00,2011-10-18,Active,94.0,2003-12-31,1000.0,
H00120.INDX,,0.0,380R价值全收益,,380RJZQSY,1.0,INDX,0000-00-00,2011-10-18,Active,95.0,2003-12-31,1000.0,
H00121.INDX,,0.0,医药主题全收益,,YYZTQSY,1.0,INDX,0000-00-00,2011-10-18,Active,96.0,2003-12-31,1000.0,
H00122.INDX,,0.0,上证农业全收益,,SZNYQSY,1.0,INDX,0000-00-00,2011-10-18,Active,97.0,2011-06-30,1000.0,
H00123.INDX,,0.0,180动态全收益,,180DTQSY,1.0,INDX,0000-00-00,2013-02-08,Active,367.0,2002-06-28,3299.06,
H00125.INDX,,0.0,180稳定全收益,,180WDQSY,1.0,INDX,0000-00-00,2013-02-08,Active,368.0,2002-06-28,3299.06,
H00126.INDX,,0.0,消费50全收益,,XF50QSY,1.0,INDX,0000-00-00,2011-12-09,Active,98.0,2004-12-31,1000.0,
H00128.INDX,,0.0,380基本全收益,,380JBQSY,1.0,INDX,0000-00-00,2012-01-09,Active,99.0,2003-12-31,1000.0,
H00129.INDX,,0.0,180波动全收益,,180BDQSY,1.0,INDX,0000-00-00,2012-01-09,Active,100.0,2002-06-28,3299.06,
H00130.INDX,,0.0,380波动全收益,,380BDQSY,1.0,INDX,0000-00-00,2012-01-09,Active,101.0,2003-12-31,1000.0,
H00131.INDX,,0.0,上证高新全收益,,SZGXQSY,1.0,INDX,0000-00-00,2012-02-10,Active,102.0,2011-06-30,1000.0,
H00132.INDX,,0.0,上证100全收益,,SZ100QSY,1.0,INDX,0000-00-00,2012-04-20,Active,103.0,2003-12-31,1000.0,
H00133.INDX,,0.0,上证150全收益,,SZ150QSY,1.0,INDX,0000-00-00,2012-04-20,Active,104.0,2003-12-31,1000.0,
H00134.INDX,,0.0,上证银行全收益,,SZYHQSY,1.0,INDX,0000-00-00,2012-05-29,Active,105.0,2007-12-31,1000.0,
H00135.INDX,,0.0,180高贝全收益,,180GBQSY,1.0,INDX,0000-00-00,2012-08-06,Active,306.0,2002-06-28,3299.06,
H00136.INDX,,0.0,180低贝全收益,,180DBQSY,1.0,INDX,0000-00-00,2012-08-06,Active,307.0,2002-06-28,3299.06,
H00137.INDX,,0.0,380高贝全收益,,380GBQSY,1.0,INDX,0000-00-00,2012-08-06,Active,308.0,2003-12-31,1000.0,
H00138.INDX,,0.0,380低贝全收益,,380DBQSY,1.0,INDX,0000-00-00,2012-08-06,Active,309.0,2003-12-31,1000.0,
H00140.INDX,"09:31-11:30,13:01-15:00",0.0,上证5年期国债指数(全价),,5NGZQ,1.0,INDX,0000-00-00,2012-09-12,Active,0.0,2007-12-31,100.0,
H00141.INDX,,0.0,380动态全收益,,380DTQSY,1.0,INDX,0000-00-00,2013-02-08,Active,369.0,2003-12-31,1000.0,
H00142.INDX,,0.0,380稳定全收益,,380WDQSY,1.0,INDX,0000-00-00,2013-02-08,Active,370.0,2003-12-31,1000.0,
H00145.INDX,,0.0,优势资源全收益,,YSZYQSY,1.0,INDX,0000-00-00,2012-05-29,Active,106.0,2003-12-31,1000.0,
H00146.INDX,,0.0,优势制造全收益,,YSZZQSY,1.0,INDX,0000-00-00,2012-05-29,Active,107.0,2003-12-31,1000.0,
H00147.INDX,,0.0,优势消费全收益,,YSXFQSY,1.0,INDX,0000-00-00,2012-05-29,Active,108.0,2003-12-31,1000.0,
H00148.INDX,,0.0,消费领先全收益,,XFLXQSY,1.0,INDX,0000-00-00,2012-05-29,Active,109.0,2004-12-31,1000.0,
H00149.INDX,,0.0,180红利全收益,,180HLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,277.0,2004-12-31,1000.0,
H00150.INDX,,0.0,380红利全收益,,380HLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,278.0,2004-12-31,1000.0,
H00151.INDX,,0.0,上国红利全收益,,SGHLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,279.0,2009-06-30,1000.0,
H00152.INDX,,0.0,上央红利全收益,,SYHLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,280.0,2008-12-31,1000.0,
H00153.INDX,,0.0,上民红利全收益,,SMHLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,281.0,2009-06-30,1000.0,
H00155.INDX,,0.0,市值百强全收益,,SZBQQSY,1.0,INDX,0000-00-00,2012-07-20,Active,282.0,2003-12-31,1000.0,
H00158.INDX,,0.0,上证环保全收益,,SZHBQSY,1.0,INDX,0000-00-00,2012-09-25,Active,310.0,2011-12-30,1000.0,
H00159.INDX,,0.0,沪股通全收益,,HGTQSY,1.0,INDX,0000-00-00,2014-11-17,Active,650.0,2003-12-31,1000.0,
H00160.INDX,,0.0,沪新丝路全收益,,HXSLQSY,1.0,INDX,0000-00-00,2015-06-24,Active,830.0,2012-12-31,1000.0,
H00161.INDX,,0.0,沪中国造全收益,,HZGZQSY,1.0,INDX,0000-00-00,2015-10-29,Active,933.0,2012-06-29,1000.0,
H00162.INDX,,0.0,沪互联+全收益,,HHL+QSY,1.0,INDX,0000-00-00,2015-10-29,Active,934.0,2012-06-29,1000.0,
H00171.INDX,,0.0,新兴成指全收益,,XXCZQSY,1.0,INDX,0000-00-00,2017-01-25,Active,1044.0,2010-12-31,1000.0,
H00300.INDX,,0.0,300收益,,300SY,1.0,INDX,0000-00-00,2005-04-08,Active,2.0,2004-12-31,1000.0,
H00801.INDX,,0.0,资源80全收益,,ZY80QSY,1.0,INDX,0000-00-00,2011-11-08,Active,110.0,2004-12-31,1000.0,
H00802.INDX,,0.0,500沪市全收益,,500HSQSY,1.0,INDX,0000-00-00,2011-11-08,Active,111.0,2004-12-31,1000.0,
H00803.INDX,,0.0,300波动全收益,,300BDQSY,1.0,INDX,0000-00-00,2012-01-09,Active,112.0,2004-12-31,1000.0,
H00804.INDX,,0.0,500波动全收益,,500BDQSY,1.0,INDX,0000-00-00,2012-01-09,Active,113.0,2004-12-31,1000.0,
H00805.INDX,,0.0,A股资源全收益,,AGZYQSY,1.0,INDX,0000-00-00,2012-01-06,Active,114.0,2004-12-31,1000.0,
H00806.INDX,,0.0,消费服务全收益,,XFFWQSY,1.0,INDX,0000-00-00,2012-02-10,Active,115.0,2004-12-31,1000.0,
H00807.INDX,,0.0,食品饮料全收益,,SPYLQSY,1.0,INDX,0000-00-00,2012-02-17,Active,116.0,2004-12-31,1000.0,
H00808.INDX,,0.0,医药生物全收益,,YYSWQSY,1.0,INDX,0000-00-00,2012-02-17,Active,117.0,2004-12-31,1000.0,
H00809.INDX,,0.0,细分农业全收益,,XFNYQSY,1.0,INDX,0000-00-00,2012-04-11,Active,,,,
H00810.INDX,,0.0,细分能源全收益,,XFNYQSY,1.0,INDX,0000-00-00,2012-04-11,Active,,,,
H00811.INDX,,0.0,细分有色全收益,,XFYSQSY,1.0,INDX,0000-00-00,2012-04-11,Active,118.0,2004-12-31,1000.0,
H00812.INDX,,0.0,细分机械全收益,,XFJXQSY,1.0,INDX,0000-00-00,2012-04-11,Active,119.0,2004-12-31,1000.0,
H00813.INDX,,0.0,细分化工全收益,,XFHGQSY,1.0,INDX,0000-00-00,2012-04-11,Active,120.0,2004-12-31,1000.0,
H00814.INDX,,0.0,细分医药全收益,,XFYYQSY,1.0,INDX,0000-00-00,2012-04-11,Active,121.0,2004-12-31,1000.0,
H00815.INDX,,0.0,细分食品全收益,,XFSPQSY,1.0,INDX,0000-00-00,2012-04-11,Active,122.0,2004-12-31,1000.0,
H00816.INDX,,0.0,细分地产全收益,,XFDCQSY,1.0,INDX,0000-00-00,2012-04-11,Active,123.0,2004-12-31,1000.0,
H00818.INDX,,0.0,细分金融全收益,,XFJRQSY,1.0,INDX,0000-00-00,2012-04-11,Active,125.0,2004-12-31,1000.0,
H00819.INDX,,0.0,有色金属全收益,,YSJSQSY,1.0,INDX,0000-00-00,2012-05-09,Active,126.0,2004-12-31,1000.0,
H00820.INDX,,0.0,煤炭指数全收益,,MTZSQSY,1.0,INDX,0000-00-00,2012-05-09,Active,127.0,2004-12-31,1000.0,
H00821.INDX,,0.0,300红利全收益,,300HLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,283.0,2004-12-31,1000.0,
H00822.INDX,,0.0,500红利全收益,,500HLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,284.0,2004-12-31,1000.0,
H00824.INDX,,0.0,国企红利全收益,,GQHLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,285.0,2009-06-30,1000.0,
H00825.INDX,,0.0,央企红利全收益,,YQHLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,286.0,2008-12-31,1000.0,
H00826.INDX,,0.0,民企红利全收益,,MQHLQSY,1.0,INDX,0000-00-00,2012-07-20,Active,287.0,2009-06-30,1000.0,
H00827.INDX,,0.0,中证环保全收益,,ZZHBQSY,1.0,INDX,0000-00-00,2012-09-25,Active,311.0,2011-12-30,1000.0,
H00828.INDX,,0.0,300高贝全收益,,300GBQSY,1.0,INDX,0000-00-00,2012-08-06,Active,302.0,2004-12-31,1000.0,
H00829.INDX,,0.0,300低贝全收益,,300DBQSY,1.0,INDX,0000-00-00,2012-08-06,Active,303.0,2004-12-31,1000.0,
H00830.INDX,,0.0,500高贝全收益,,500GBQSY,1.0,INDX,0000-00-00,2012-08-06,Active,304.0,2004-12-31,1000.0,
H00831.INDX,,0.0,500低贝全收益,,500DBQSY,1.0,INDX,0000-00-00,2012-08-06,Active,305.0,2004-12-31,1000.0,
H00833.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1-7年中高收益企债指数(净价),,ZGQZJ,1.0,INDX,0000-00-00,2018-01-02,Active,1180.0,2012-12-31,100.0,
H00838.INDX,,0.0,创业价值全收益,,CYJZQSY,1.0,INDX,0000-00-00,2012-09-26,Active,312.0,2009-12-31,1000.0,
H00839.INDX,,0.0,浙企综指全收益,,ZQZZQSY,1.0,INDX,0000-00-00,2012-11-09,Active,341.0,2004-12-31,1000.0,
H00840.INDX,,0.0,浙江民企全收益,,ZJMQQSY,1.0,INDX,0000-00-00,2012-11-09,Active,342.0,2004-12-31,1000.0,
H00841.INDX,,0.0,800医药全收益,,800YYQSY,1.0,INDX,0000-00-00,2012-12-21,Active,363.0,2004-12-31,1000.0,
H00842.INDX,,0.0,800等权全收益,,800DQQSY,1.0,INDX,0000-00-00,2012-12-21,Active,364.0,2004-12-31,1000.0,
H00843.INDX,,0.0,300动态全收益,,300DTQSY,1.0,INDX,0000-00-00,2013-01-07,Active,365.0,2004-12-31,1000.0,
H00844.INDX,,0.0,300稳定全收益,,300WDQSY,1.0,INDX,0000-00-00,2013-01-07,Active,366.0,2004-12-31,1000.0,
H00845.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中期信用债指数(净价),,ZQXYJ,1.0,INDX,0000-00-00,2012-09-18,Active,140.0,2007-12-31,100.0,
H00846.INDX,,0.0,ESG100全收益,,ESG100QSY,1.0,INDX,0000-00-00,2012-10-16,Active,324.0,2011-06-30,1000.0,
H00852.INDX,,0.0,中证1000全收益,,ZZ1000QSY,1.0,INDX,0000-00-00,2014-10-17,Active,624.0,2004-12-31,1000.0,
H00855.INDX,,0.0,央视500全收益,,YS500QSY,1.0,INDX,0000-00-00,2014-11-03,Active,647.0,2009-12-31,1000.0,
H00859.INDX,,0.0,国企一带一路全收益,,GQYDYLQSY,1.0,INDX,0000-00-00,2019-05-16,Active,1227.0,2013-12-31,1000.0,
H00860.INDX,,0.0,结构调整全收益,,JGTZQSY,1.0,INDX,0000-00-00,2018-03-26,Active,1134.0,2014-12-31,1000.0,
H00861.INDX,,0.0,央企创新全收益,,YQCXQSY,1.0,INDX,0000-00-00,2019-05-16,Active,1228.0,2012-12-31,1000.0,
H00891.INDX,,0.0,新兴综指全收益,,XXZZQSY,1.0,INDX,0000-00-00,2017-01-25,Active,1045.0,2010-12-31,1000.0,
H00901.INDX,,0.0,小康收益,,XKSY,1.0,INDX,0000-00-00,2010-04-02,Active,128.0,2005-12-30,1000.0,
H00902.INDX,,0.0,中证流通全收益,,ZZLTQSY,1.0,INDX,0000-00-00,2020-03-11,Active,1311.0,2005-12-30,1000.0,
H00903.INDX,,0.0,A100收益,,A100SY,1.0,INDX,0000-00-00,2006-05-29,Active,129.0,2005-12-30,1000.0,
H00904.INDX,,0.0,200收益,,200SY,1.0,INDX,0000-00-00,2007-01-15,Active,130.0,2004-12-31,1000.0,
H00905.INDX,,0.0,500收益,,500SY,1.0,INDX,0000-00-00,2007-01-15,Active,131.0,2004-12-31,1000.0,
H00906.INDX,,0.0,800收益,,800SY,1.0,INDX,0000-00-00,2007-01-15,Active,132.0,2004-12-31,1000.0,
H00907.INDX,,0.0,700收益,,700SY,1.0,INDX,0000-00-00,2007-01-15,Active,133.0,2004-12-31,1000.0,
H00908.INDX,,0.0,300能源全收益,,300NYQSY,1.0,INDX,0000-00-00,2007-07-02,Active,134.0,2004-12-31,1000.0,
H00909.INDX,,0.0,材料收益,,CLSY,1.0,INDX,0000-00-00,2007-07-02,Active,135.0,2004-12-31,1000.0,
H00910.INDX,,0.0,工业收益,,GYSY,1.0,INDX,0000-00-00,2007-07-02,Active,136.0,2004-12-31,1000.0,
H00911.INDX,,0.0,可选收益,,KXSY,1.0,INDX,0000-00-00,2007-07-02,Active,137.0,2004-12-31,1000.0,
H00912.INDX,,0.0,消费收益,,XFSY,1.0,INDX,0000-00-00,2007-07-02,Active,138.0,2004-12-31,1000.0,
H00913.INDX,,0.0,医药收益,,YYSY,1.0,INDX,0000-00-00,2007-07-02,Active,139.0,2004-12-31,1000.0,
H00914.INDX,,0.0,300金融地产全收益,,300JRDCQSY,1.0,INDX,0000-00-00,2007-07-02,Active,140.0,2004-12-31,1000.0,
H00915.INDX,,0.0,信息收益,,XXSY,1.0,INDX,0000-00-00,2007-07-02,Active,141.0,2004-12-31,1000.0,
H00916.INDX,,0.0,300通信全收益,,300TXQSY,1.0,INDX,0000-00-00,2007-07-02,Active,142.0,2004-12-31,1000.0,
H00917.INDX,,0.0,公用收益,,GYSY,1.0,INDX,0000-00-00,2007-07-02,Active,143.0,2004-12-31,1000.0,
H00918.INDX,,0.0,300收成,,300SC,1.0,INDX,0000-00-00,2008-01-21,Active,144.0,2004-12-31,1000.0,
H00919.INDX,,0.0,300收价,,300SJ,1.0,INDX,0000-00-00,2008-01-21,Active,145.0,2004-12-31,1000.0,
H00920.INDX,,0.0,300R收成,,300RSC,1.0,INDX,0000-00-00,2008-01-21,Active,146.0,2004-12-31,1000.0,
H00921.INDX,,0.0,300R收价,,300RSJ,1.0,INDX,0000-00-00,2008-01-21,Active,147.0,2004-12-31,1000.0,
H00922.INDX,,0.0,中红收益,,ZHSY,1.0,INDX,0000-00-00,2008-05-26,Active,148.0,2004-12-31,1000.0,
H00923.XSHG,"09:31-11:30,13:01-15:00",0.0,中证公司债指数(净价),,GSZZJ,1.0,INDX,0000-00-00,2018-01-02,Active,1181.0,2012-12-31,100.0,
H00925.INDX,,0.0,基面50收,,JM50S,1.0,INDX,0000-00-00,2009-02-26,Active,149.0,2004-12-31,1000.0,
H00926.INDX,,0.0,中证央收,,ZZYS,1.0,INDX,0000-00-00,2009-03-30,Active,150.0,2008-12-31,1000.0,
H00927.INDX,,0.0,央100收,,Y100S,1.0,INDX,0000-00-00,2009-03-30,Active,151.0,2008-12-31,1000.0,
H00928.INDX,,0.0,800能源全收益,,800NYQSY,1.0,INDX,0000-00-00,2009-07-03,Active,152.0,2004-12-31,1000.0,
H00929.INDX,,0.0,800材料全收益,,800CLQSY,1.0,INDX,0000-00-00,2009-07-03,Active,153.0,2004-12-31,1000.0,
H00930.INDX,,0.0,800工业全收益,,800GYQSY,1.0,INDX,0000-00-00,2009-07-03,Active,154.0,2004-12-31,1000.0,
H00931.INDX,,0.0,800可选全收益,,800KXQSY,1.0,INDX,0000-00-00,2009-07-03,Active,155.0,2004-12-31,1000.0,
H00932.INDX,,0.0,800消费全收益,,800XFQSY,1.0,INDX,0000-00-00,2009-07-03,Active,156.0,2004-12-31,1000.0,
H00933.INDX,,0.0,800医卫全收益,,800YWQSY,1.0,INDX,0000-00-00,2009-07-03,Active,157.0,2004-12-31,1000.0,
H00934.INDX,,0.0,800金地全收益,,800JDQSY,1.0,INDX,0000-00-00,2009-07-03,Active,158.0,2004-12-31,1000.0,
H00935.INDX,,0.0,800信息全收益,,800XXQSY,1.0,INDX,0000-00-00,2009-07-03,Active,159.0,2004-12-31,1000.0,
H00936.INDX,,0.0,800通信全收益,,800TXQSY,1.0,INDX,0000-00-00,2009-07-03,Active,160.0,2004-12-31,1000.0,
H00937.INDX,,0.0,800公用全收益,,800GYQSY,1.0,INDX,0000-00-00,2009-07-03,Active,161.0,2004-12-31,1000.0,
H00938.INDX,,0.0,中民企收,,ZMQS,1.0,INDX,0000-00-00,2009-08-25,Active,162.0,2009-06-30,1000.0,
H00939.INDX,,0.0,民企成长(全),,MQCZQ,1.0,INDX,0000-00-00,2009-08-25,Active,163.0,2013-12-13,1000.0,
H00940.INDX,,0.0,财富大收,,CFDS,1.0,INDX,0000-00-00,2009-09-25,Active,164.0,2004-12-31,1000.0,
H00941.INDX,,0.0,新能源收,,XNYS,1.0,INDX,0000-00-00,2009-10-28,Active,165.0,2008-12-31,1000.0,
H00942.INDX,,0.0,内地消收,,NDXS,1.0,INDX,0000-00-00,2009-10-28,Active,166.0,2004-12-31,1000.0,
H00943.INDX,,0.0,新基建50全收益,,XJJ50QSY,1.0,INDX,0000-00-00,2009-10-28,Active,167.0,2014-12-31,1000.0,
H00944.INDX,,0.0,内地资收,,NDZS,1.0,INDX,0000-00-00,2009-10-28,Active,168.0,2004-12-31,1000.0,
H00945.INDX,,0.0,内地运收,,NDYS,1.0,INDX,0000-00-00,2009-10-28,Active,169.0,2004-12-31,1000.0,
H00946.INDX,,0.0,内地金收,,NDJS,1.0,INDX,0000-00-00,2009-10-28,Active,,,,
H00947.INDX,,0.0,内地银收,,NDYS,1.0,INDX,0000-00-00,2009-10-28,Active,170.0,2004-12-31,1000.0,
H00948.INDX,,0.0,内地地收,,NDDS,1.0,INDX,0000-00-00,2009-10-28,Active,171.0,2004-12-31,1000.0,
H00949.INDX,,0.0,中证农业全收益,,ZZNYQSY,1.0,INDX,0000-00-00,2009-10-28,Active,172.0,2004-12-31,1000.0,
H00950.INDX,,0.0,300基收,,300JS,1.0,INDX,0000-00-00,2009-10-28,Active,173.0,2004-12-31,1000.0,
H00951.INDX,,0.0,300银收,,300YS,1.0,INDX,0000-00-00,2009-10-28,Active,174.0,2004-12-31,1000.0,
H00952.INDX,,0.0,300地收,,300DS,1.0,INDX,0000-00-00,2009-10-28,Active,175.0,2004-12-31,1000.0,
H00953.INDX,,0.0,中证地企全收益,,ZZDQQSY,1.0,INDX,0000-00-00,2010-02-09,Active,176.0,2009-06-30,1000.0,
H00954.INDX,,0.0,地企100全收益,,DQ100QSY,1.0,INDX,0000-00-00,2010-02-09,Active,177.0,2009-06-30,1000.0,
H00955.INDX,,0.0,中证国企全收益,,ZZGQQSY,1.0,INDX,0000-00-00,2010-02-09,Active,178.0,2009-06-30,1000.0,
H00956.INDX,,0.0,国企200全收益,,GQ200QSY,1.0,INDX,0000-00-00,2010-02-09,Active,179.0,2009-06-30,1000.0,
H00957.INDX,,0.0,300运输全收益,,300YSQSY,1.0,INDX,0000-00-00,2010-03-17,Active,180.0,2004-12-31,1000.0,
H00958.INDX,,0.0,创业成长全收益,,CYCZQSY,1.0,INDX,0000-00-00,2010-03-24,Active,181.0,2009-12-31,1000.0,
H00959.INDX,,0.0,银河99全收益,,YH99QSY,1.0,INDX,0000-00-00,2010-02-09,Active,182.0,2004-12-31,1000.0,
H00960.INDX,,0.0,中证龙头全收益,,ZZLTQSY,1.0,INDX,0000-00-00,2010-02-09,Active,,,,
H00961.INDX,,0.0,中证上游全收益,,ZZSYQSY,1.0,INDX,0000-00-00,2010-04-16,Active,183.0,2004-12-31,1000.0,
H00962.INDX,,0.0,中证中游全收益,,ZZZYQSY,1.0,INDX,0000-00-00,2010-04-16,Active,184.0,2004-12-31,1000.0,
H00963.INDX,,0.0,中证下游全收益,,ZZXYQSY,1.0,INDX,0000-00-00,2010-04-16,Active,185.0,2004-12-31,1000.0,
H00964.INDX,,0.0,中证新兴全收益,,ZZXXQSY,1.0,INDX,0000-00-00,2010-04-30,Active,186.0,2004-12-31,1000.0,
H00965.INDX,,0.0,基本200全收益,,JB200QSY,1.0,INDX,0000-00-00,2010-06-02,Active,187.0,2004-12-31,1000.0,
H00966.INDX,,0.0,基本400全收益,,JB400QSY,1.0,INDX,0000-00-00,2010-06-02,Active,188.0,2004-12-31,1000.0,
H00967.INDX,,0.0,基本600全收益,,JB600QSY,1.0,INDX,0000-00-00,2010-06-02,Active,189.0,2004-12-31,1000.0,
H00968.INDX,,0.0,300周期全收益,,300ZQQSY,1.0,INDX,0000-00-00,2010-05-28,Active,190.0,2004-12-31,1000.0,
H00969.INDX,,0.0,300非周全收益,,300FZQSY,1.0,INDX,0000-00-00,2010-05-28,Active,191.0,2004-12-31,1000.0,
H00970.INDX,,0.0,ESG40全收益,,ESG40QSY,1.0,INDX,0000-00-00,2010-09-17,Active,192.0,2010-06-30,1000.0,
H00971.INDX,,0.0,等权90全收益,,DQ90QSY,1.0,INDX,0000-00-00,2010-12-02,Active,193.0,2003-12-31,1000.0,
H00972.INDX,,0.0,300沪市全收益,,300HSQSY,1.0,INDX,0000-00-00,2010-12-02,Active,194.0,2004-12-31,1000.0,
H00975.INDX,,0.0,钱江30全收益,,QJ30QSY,1.0,INDX,0000-00-00,2014-01-02,Active,543.0,2009-12-31,1000.0,
H00977.INDX,,0.0,内地低碳全收益,,NDDTQSY,1.0,INDX,0000-00-00,2011-01-21,Active,196.0,2010-06-30,1000.0,
H00978.INDX,,0.0,医药100全收益,,YY100QSY,1.0,INDX,0000-00-00,2011-03-18,Active,197.0,2004-12-31,1000.0,
H00979.INDX,,0.0,大宗商品全收益,,DZSPQSY,1.0,INDX,0000-00-00,2011-08-22,Active,198.0,2004-12-31,1000.0,
H00980.INDX,,0.0,中证超大全收益,,ZZCDQSY,1.0,INDX,0000-00-00,2011-05-10,Active,199.0,2004-12-31,1000.0,
H00981.INDX,,0.0,300分层全收益,,300FCQSY,1.0,INDX,0000-00-00,2011-06-13,Active,200.0,2004-12-31,1000.0,
H00982.INDX,,0.0,500等权全收益,,500DQQSY,1.0,INDX,0000-00-00,2011-06-13,Active,201.0,2004-12-31,1000.0,
H00984.INDX,,0.0,300等权全收益,,300DQQSY,1.0,INDX,0000-00-00,2011-08-02,Active,203.0,2004-12-31,1000.0,
H00985.INDX,,0.0,中证全指全收益,,ZZQZQSY,1.0,INDX,0000-00-00,2011-08-02,Active,204.0,2004-12-31,1000.0,
H00986.INDX,,0.0,全指能源全收益,,QZNYQSY,1.0,INDX,0000-00-00,2011-08-02,Active,205.0,2004-12-31,1000.0,
H00987.INDX,,0.0,全指材料全收益,,QZCLQSY,1.0,INDX,0000-00-00,2011-08-02,Active,206.0,2004-12-31,1000.0,
H00988.INDX,,0.0,全指工业全收益,,QZGYQSY,1.0,INDX,0000-00-00,2011-08-02,Active,207.0,2004-12-31,1000.0,
H00989.INDX,,0.0,全指可选全收益,,QZKXQSY,1.0,INDX,0000-00-00,2011-08-02,Active,208.0,2004-12-31,1000.0,
